# DATA=SAXS PRIOR=GAUSS    
2.22609960E-02  6.78126219E-03  3.63950531E-04
2.23915920E-02  6.46692192E-03  3.66276738E-04
2.25221880E-02  6.31237673E-03  3.63801705E-04
2.26527830E-02  5.82021508E-03  3.61017988E-04
2.27833790E-02  6.00543627E-03  3.63992001E-04
2.29139740E-02  6.28836554E-03  3.56558969E-04
2.30445700E-02  7.04753062E-03  3.59527374E-04
2.31751650E-02  6.31664038E-03  3.58345764E-04
2.33057610E-02  5.82704585E-03  3.55639548E-04
2.34363570E-02  5.92475665E-03  3.56481564E-04
2.35669520E-02  5.93002885E-03  3.53268262E-04
2.36975480E-02  6.06281385E-03  3.54803783E-04
2.38281430E-02  6.34516796E-03  3.53444536E-04
2.39587390E-02  6.37003496E-03  3.47365748E-04
2.40893340E-02  5.94160135E-03  3.52411945E-04
2.42199300E-02  6.01562888E-03  3.46829364E-04
2.43505250E-02  6.20220081E-03  3.46775549E-04
2.44811210E-02  6.38778685E-03  3.47881463E-04
2.46117170E-02  6.31811342E-03  3.42056963E-04
2.47423120E-02  6.13160965E-03  3.45841701E-04
2.48729080E-02  5.97905069E-03  3.43938563E-04
2.50035030E-02  6.45833842E-03  3.40007341E-04
2.51340990E-02  6.50510092E-03  3.42817490E-04
2.52646940E-02  6.09233254E-03  3.38632536E-04
2.53952900E-02  6.24039850E-03  3.38749923E-04
2.55258860E-02  6.51247927E-03  3.40255223E-04
2.56564810E-02  5.76269762E-03  3.33109747E-04
2.57870770E-02  6.70814496E-03  3.36790120E-04
2.59176720E-02  5.92245888E-03  3.35683080E-04
2.60482680E-02  5.82073758E-03  3.32788572E-04
2.61788630E-02  6.03192438E-03  3.34903629E-04
2.63094590E-02  6.03309450E-03  3.31560553E-04
2.64400540E-02  6.46907708E-03  3.32008818E-04
2.65706500E-02  5.64837304E-03  3.32934518E-04
2.67012460E-02  6.30413119E-03  3.25946229E-04
2.68318410E-02  6.02963638E-03  3.31072886E-04
2.69624370E-02  6.00082392E-03  3.27130759E-04
2.70930320E-02  6.18576146E-03  3.25527281E-04
2.72236280E-02  6.14977988E-03  3.28669580E-04
2.73542230E-02  6.23669231E-03  3.21930462E-04
2.74848190E-02  6.15222096E-03  3.24418264E-04
2.76154150E-02  5.73750015E-03  3.25261562E-04
2.77460100E-02  6.37581669E-03  3.19125230E-04
2.78766060E-02  6.33991704E-03  3.23774918E-04
2.80072010E-02  6.55235727E-03  3.20974572E-04
2.81377970E-02  6.15570508E-03  3.19149102E-04
2.82683920E-02  6.01247069E-03  3.21456849E-04
2.83989880E-02  6.94411635E-03  3.17030259E-04
2.85295830E-02  5.94278573E-03  3.17432007E-04
2.86601790E-02  5.90643658E-03  3.18336332E-04
2.87907750E-02  6.29850219E-03  3.13900593E-04
2.89213700E-02  5.50389512E-03  3.16702157E-04
2.90519660E-02  6.46034258E-03  3.14909755E-04
2.91825610E-02  6.01781377E-03  3.13393870E-04
2.93131570E-02  6.42433919E-03  3.14778050E-04
2.94437520E-02  6.42339662E-03  3.10620625E-04
2.95743480E-02  6.34097062E-03  3.11513586E-04
2.97049440E-02  6.51001012E-03  3.11138954E-04
2.98355390E-02  6.49984562E-03  3.08409212E-04
2.99661350E-02  6.36305204E-03  3.09826069E-04
3.00967300E-02  6.05297473E-03  3.06852791E-04
3.02273260E-02  6.27784062E-03  3.05856402E-04
3.03579210E-02  6.24298215E-03  3.08573609E-04
3.04885170E-02  6.02878215E-03  3.03014145E-04
3.06191120E-02  5.99059688E-03  3.07191498E-04
3.07497080E-02  6.07007300E-03  3.05212469E-04
3.08803040E-02  6.58018881E-03  3.02531433E-04
3.10108990E-02  6.35522592E-03  3.05064235E-04
3.11414950E-02  5.95644354E-03  3.01566802E-04
3.12720900E-02  6.20521723E-03  3.02239125E-04
3.14026860E-02  5.77588262E-03  3.02682421E-04
3.15332810E-02  6.40095585E-03  2.98196579E-04
3.16638770E-02  5.97870227E-03  3.01469135E-04
3.17944730E-02  5.95315138E-03  2.97632839E-04
3.19250680E-02  5.75284415E-03  2.98845146E-04
3.20556640E-02  6.10060650E-03  2.99359931E-04
3.21862590E-02  6.42253719E-03  2.94930428E-04
3.23168550E-02  5.64052000E-03  2.98920909E-04
3.24474500E-02  5.79330023E-03  2.96230250E-04
3.25780460E-02  6.16554712E-03  2.93060528E-04
3.27086410E-02  5.95035677E-03  2.96743051E-04
3.28392370E-02  6.18790869E-03  2.91580680E-04
3.29698330E-02  6.17275635E-03  2.94276604E-04
3.31004280E-02  6.41226231E-03  2.95225733E-04
3.32310240E-02  6.21346742E-03  2.88905337E-04
3.33616190E-02  6.33423019E-03  2.92518178E-04
3.34922150E-02  5.96433800E-03  2.90807622E-04
3.36228100E-02  5.81449196E-03  2.87991809E-04
3.37534060E-02  5.52945119E-03  2.93167532E-04
3.38840020E-02  5.94477042E-03  2.91153032E-04
3.40145970E-02  6.03991677E-03  2.94650601E-04
3.41451930E-02  6.22691608E-03  2.97541966E-04
3.42757880E-02  6.03546750E-03  2.93101131E-04
3.44063840E-02  5.77157654E-03  2.97466382E-04
3.45369790E-02  5.94449877E-03  2.96991444E-04
3.46675750E-02  5.98153265E-03  2.95424552E-04
3.47981700E-02  5.91879585E-03  2.99274568E-04
3.49287660E-02  5.80903412E-03  2.94336607E-04
3.50593620E-02  5.54029931E-03  2.96994575E-04
3.51899570E-02  5.91144596E-03  3.03509101E-04
3.53205530E-02  6.07463869E-03  3.00934841E-04
3.54511480E-02  5.65807496E-03  3.07054289E-04
3.55817440E-02  6.04308619E-03  3.06628848E-04
3.57123390E-02  5.66542385E-03  3.07492568E-04
3.58429350E-02  5.64005235E-03  3.11195152E-04
3.59735310E-02  5.91569088E-03  3.05822346E-04
3.61041260E-02  5.76411742E-03  3.10605501E-04
3.62347220E-02  6.06132958E-03  3.10771884E-04
3.63653170E-02  5.46732342E-03  3.06870581E-04
3.64959130E-02  5.72156762E-03  3.12605331E-04
3.66265080E-02  6.39293700E-03  3.09828542E-04
3.67571040E-02  5.77866965E-03  3.11293659E-04
3.68876990E-02  6.21316612E-03  3.15129209E-04
3.70182950E-02  5.53890435E-03  3.08377315E-04
3.71488910E-02  5.85946604E-03  3.13368187E-04
3.72794860E-02  5.51812742E-03  3.12619495E-04
3.74100820E-02  6.10468504E-03  3.10908893E-04
3.75406770E-02  5.75352988E-03  3.15919452E-04
3.76712730E-02  5.82181858E-03  3.11468221E-04
3.78018680E-02  6.34708819E-03  3.15069855E-04
3.79324640E-02  5.84044812E-03  3.15938684E-04
3.80630600E-02  6.04973708E-03  3.12174298E-04
3.81936550E-02  5.68815135E-03  3.17083992E-04
3.83242510E-02  5.99767450E-03  3.15092300E-04
3.84548460E-02  5.96517777E-03  3.15932093E-04
3.85854420E-02  5.99886412E-03  3.19719587E-04
3.87160370E-02  5.47818312E-03  3.10770462E-04
3.88466330E-02  5.94132269E-03  3.11753268E-04
3.89772280E-02  5.41752800E-03  3.09037317E-04
3.91078240E-02  6.09862008E-03  3.05492548E-04
3.92384200E-02  5.87074835E-03  3.08028311E-04
3.93690150E-02  5.58873954E-03  3.03908882E-04
3.94996110E-02  5.52360408E-03  3.04919678E-04
3.96302060E-02  5.99973885E-03  3.06876082E-04
3.97608020E-02  5.90651550E-03  3.01549723E-04
3.98913970E-02  6.04261731E-03  3.05127746E-04
4.00219930E-02  6.32150854E-03  3.02657709E-04
4.01525890E-02  6.16297312E-03  2.99800685E-04
4.02831840E-02  6.05096273E-03  3.03771930E-04
4.04137800E-02  5.38322612E-03  2.99219599E-04
4.05443750E-02  5.88241162E-03  3.00773883E-04
4.06749710E-02  6.02595315E-03  3.01824455E-04
4.08055660E-02  6.00699258E-03  2.95885462E-04
4.09361620E-02  5.74712419E-03  3.00789249E-04
4.10667570E-02  5.74166035E-03  2.98189811E-04
4.11973530E-02  5.68529008E-03  2.97281274E-04
4.13279490E-02  5.53301896E-03  2.99326483E-04
4.14585440E-02  5.60737123E-03  2.94218537E-04
4.15891400E-02  5.77453281E-03  2.97792401E-04
4.17197350E-02  5.70564104E-03  2.98814316E-04
4.18503310E-02  6.15737562E-03  2.95086929E-04
4.19809260E-02  6.14015927E-03  2.98100026E-04
4.21115220E-02  5.76260665E-03  2.93478564E-04
4.22421180E-02  5.73170131E-03  2.95084117E-04
4.23727130E-02  5.99069485E-03  2.97224201E-04
4.25033090E-02  5.58833912E-03  2.92683697E-04
4.26339040E-02  6.14946638E-03  2.94480891E-04
4.27645000E-02  5.94810996E-03  2.94605211E-04
4.28950950E-02  5.86990635E-03  2.90836890E-04
4.30256910E-02  5.38812715E-03  2.94905509E-04
4.31562860E-02  5.08174492E-03  2.90683290E-04
4.32868820E-02  5.33996188E-03  2.92977651E-04
4.34174780E-02  5.97731415E-03  2.94742373E-04
4.35480730E-02  5.61505038E-03  2.88255749E-04
4.36786690E-02  5.42178865E-03  2.91654737E-04
4.38092640E-02  5.86246738E-03  2.91851117E-04
4.39398600E-02  5.62670423E-03  2.88645757E-04
4.40704550E-02  5.50183338E-03  2.94180747E-04
4.42010510E-02  5.37720131E-03  2.87473102E-04
4.43316470E-02  5.93417996E-03  2.90143120E-04
4.44622420E-02  5.44985827E-03  2.91167363E-04
4.45928380E-02  5.45410969E-03  2.86924296E-04
4.47234330E-02  5.60617950E-03  2.91215187E-04
4.48540290E-02  5.78793073E-03  2.89023810E-04
4.49846240E-02  5.86189354E-03  2.86679593E-04
4.51152200E-02  5.95582881E-03  2.89361895E-04
4.52458150E-02  5.35398981E-03  2.84521602E-04
4.53764110E-02  5.38739142E-03  2.88682344E-04
4.55070070E-02  5.64368515E-03  2.89609250E-04
4.56376020E-02  5.74726938E-03  2.85243364E-04
4.57681980E-02  5.84113623E-03  2.87256964E-04
4.58987930E-02  5.39465569E-03  2.84327934E-04
4.60293890E-02  5.99213385E-03  2.88697062E-04
4.61599840E-02  5.46626842E-03  2.94277382E-04
4.62905800E-02  5.75364669E-03  2.89881843E-04
4.64211760E-02  5.54135581E-03  2.94955643E-04
4.65517710E-02  5.65602354E-03  2.95792345E-04
4.66823670E-02  6.04500881E-03  2.94826808E-04
4.68129620E-02  5.57202765E-03  2.97524678E-04
4.69435580E-02  5.40855419E-03  2.95839864E-04
4.70741530E-02  5.38813946E-03  2.98592337E-04
4.72047490E-02  6.00830935E-03  3.00281386E-04
4.73353440E-02  5.67584438E-03  2.97754395E-04
4.74659400E-02  5.76788769E-03  3.00506682E-04
4.75965360E-02  5.98819227E-03  3.02010161E-04
4.77271310E-02  5.88612312E-03  3.00761632E-04
4.78577270E-02  5.52978873E-03  3.04133068E-04
4.79883220E-02  5.60823065E-03  2.99457684E-04
4.81189180E-02  5.21782273E-03  3.03197520E-04
4.82495130E-02  5.76522946E-03  3.04114394E-04
4.83801090E-02  5.26264538E-03  3.01389847E-04
4.85107050E-02  5.28170873E-03  3.04836771E-04
4.86413000E-02  5.74908265E-03  3.02196636E-04
4.87718960E-02  5.82324769E-03  3.03646857E-04
4.89024910E-02  5.28287004E-03  3.06225676E-04
4.90330870E-02  5.77449650E-03  3.02278185E-04
4.91636820E-02  5.61169273E-03  3.06275972E-04
4.92942780E-02  5.52434265E-03  3.06067479E-04
4.94248730E-02  5.36372062E-03  3.05492479E-04
4.95554690E-02  4.75492673E-03  3.06478822E-04
4.96860650E-02  5.72695223E-03  3.06469221E-04
4.98166600E-02  5.85133615E-03  3.06913172E-04
4.99472560E-02  5.38321435E-03  3.07955073E-04
5.00778510E-02  5.48610696E-03  3.05421929E-04
5.02084470E-02  5.61787769E-03  3.07683927E-04
5.03390420E-02  4.96293538E-03  3.07930309E-04
5.04696380E-02  5.40895796E-03  3.08238567E-04
5.06002340E-02  5.88138631E-03  3.09986630E-04
5.07308290E-02  6.09406062E-03  3.07611212E-04
5.08614250E-02  5.60568308E-03  3.09319084E-04
5.09920200E-02  5.33884012E-03  3.09654563E-04
5.11226160E-02  5.47458838E-03  3.09035299E-04
5.12532110E-02  5.31084446E-03  3.08518762E-04
5.13838070E-02  5.61387231E-03  3.10208228E-04
5.15144020E-02  5.37054469E-03  3.08486527E-04
5.16449980E-02  5.49041181E-03  3.10142340E-04
5.17755940E-02  5.44643481E-03  3.09259491E-04
5.19061890E-02  5.73151023E-03  3.11573605E-04
5.20367850E-02  5.49649123E-03  3.10112366E-04
5.21673800E-02  5.97135573E-03  3.11731592E-04
5.22979760E-02  5.82303935E-03  3.11404908E-04
5.24285710E-02  5.29063096E-03  3.11514805E-04
5.25591670E-02  5.46779527E-03  3.10394510E-04
5.26897630E-02  5.12161350E-03  3.12414512E-04
5.28203580E-02  5.63916350E-03  3.11055092E-04
5.29509540E-02  5.44342269E-03  3.11405124E-04
5.30815490E-02  4.93519669E-03  3.11548291E-04
5.32121450E-02  5.38306427E-03  3.11802525E-04
5.33427400E-02  5.09151246E-03  3.11999420E-04
5.34733360E-02  5.87802438E-03  3.13847029E-04
5.36039310E-02  5.66941569E-03  3.12928571E-04
5.37345270E-02  5.64163850E-03  3.11719503E-04
5.38651230E-02  5.63513735E-03  3.12069735E-04
5.39957180E-02  5.38891212E-03  3.13044500E-04
5.41263140E-02  5.50727846E-03  3.12960069E-04
5.42569090E-02  5.10280881E-03  3.13471346E-04
5.43875050E-02  5.22502031E-03  3.13747932E-04
5.45181000E-02  5.42264796E-03  3.13945569E-04
5.46486960E-02  5.25645473E-03  3.12053704E-04
5.47792920E-02  5.28499935E-03  3.13537390E-04
5.49098870E-02  5.52123058E-03  3.14575477E-04
5.50404830E-02  5.32676404E-03  3.15821024E-04
5.51710780E-02  5.65794062E-03  3.11543284E-04
5.53016740E-02  5.38149727E-03  3.13648970E-04
5.54322690E-02  5.32167242E-03  3.16364245E-04
5.55628650E-02  5.79003477E-03  3.13684830E-04
5.56934600E-02  5.35737531E-03  3.16492865E-04
5.58240560E-02  5.93380204E-03  3.14037368E-04
5.59546520E-02  5.11571431E-03  3.15512672E-04
5.60852470E-02  5.41240123E-03  3.14995718E-04
5.62158430E-02  5.69448638E-03  3.14193393E-04
5.63464380E-02  5.65007165E-03  3.15473794E-04
5.64770340E-02  5.53982858E-03  3.18263758E-04
5.66076290E-02  5.47728862E-03  3.12187581E-04
5.67382250E-02  5.01914242E-03  3.17052753E-04
5.68688210E-02  5.24854396E-03  3.13646485E-04
5.69994160E-02  4.78860727E-03  3.16583704E-04
5.71300120E-02  4.65263046E-03  3.17987947E-04
5.72606070E-02  5.10918323E-03  3.12688960E-04
5.73912030E-02  5.20368404E-03  3.15353356E-04
5.75217980E-02  5.58006965E-03  3.16190898E-04
5.76523940E-02  5.40059046E-03  3.13012915E-04
5.77829890E-02  5.66127581E-03  3.14592303E-04
5.79135850E-02  5.09105377E-03  3.12768808E-04
5.80441810E-02  5.25855531E-03  3.14797903E-04
5.81747760E-02  5.44853112E-03  3.15266057E-04
5.83053720E-02  5.59193085E-03  3.10579468E-04
5.84359670E-02  5.16363423E-03  3.14248846E-04
5.85665630E-02  5.02576573E-03  3.15230993E-04
5.86971580E-02  5.91497831E-03  3.10641689E-04
5.88277540E-02  5.48464365E-03  3.13568378E-04
5.89583500E-02  5.16319208E-03  3.08828445E-04
5.90889450E-02  5.07380862E-03  3.10281724E-04
5.92195410E-02  5.15725269E-03  3.12976815E-04
5.93501360E-02  5.40976546E-03  3.07760545E-04
5.94807320E-02  5.20077077E-03  3.10201528E-04
5.96113270E-02  5.00299142E-03  3.09077643E-04
5.97419230E-02  5.54909150E-03  3.09399030E-04
5.98725180E-02  5.20405015E-03  3.09801151E-04
6.00031140E-02  5.06525912E-03  3.07669852E-04
6.01337100E-02  5.65328019E-03  3.09402111E-04
6.02643050E-02  5.56174492E-03  3.09624068E-04
6.03949010E-02  5.54559604E-03  3.03635970E-04
6.05254960E-02  5.31873096E-03  3.08908124E-04
6.06560920E-02  5.21278815E-03  3.06644476E-04
6.07866870E-02  4.88542769E-03  3.07190565E-04
6.09172830E-02  4.79948612E-03  3.07761011E-04
6.10478790E-02  5.47006923E-03  3.06224645E-04
6.11784740E-02  5.41201142E-03  3.06942875E-04
6.13090700E-02  5.26456569E-03  3.08751434E-04
6.14396650E-02  5.40268481E-03  3.05340485E-04
6.15702610E-02  4.35581546E-03  3.07724560E-04
6.17008560E-02  5.17461123E-03  3.06554238E-04
6.18314520E-02  4.96749600E-03  3.05938845E-04
6.19620470E-02  5.20956073E-03  3.07475267E-04
6.20926430E-02  5.23066350E-03  3.04421707E-04
6.22232390E-02  5.03580962E-03  3.06791367E-04
6.23538340E-02  4.72705038E-03  3.05652099E-04
6.24844300E-02  5.00181238E-03  3.03545186E-04
6.26150250E-02  5.02656600E-03  3.05806607E-04
6.27456210E-02  5.26322808E-03  3.04103024E-04
6.28762160E-02  4.81506712E-03  3.06045472E-04
6.30068120E-02  5.37720219E-03  3.05900652E-04
6.31374080E-02  5.12442831E-03  3.02996980E-04
6.32680030E-02  5.01242435E-03  3.05443246E-04
6.33985990E-02  5.34071800E-03  3.03732709E-04
6.35291940E-02  4.98775773E-03  3.05002679E-04
6.36597900E-02  5.25017250E-03  3.05233687E-04
6.37903850E-02  4.95217650E-03  3.01238326E-04
6.39209810E-02  5.20507446E-03  3.04460486E-04
6.40515760E-02  5.10213242E-03  3.04944599E-04
6.41821720E-02  4.80827062E-03  3.02150290E-04
6.43127680E-02  4.85866704E-03  3.06310617E-04
6.44433630E-02  5.24362277E-03  3.01819523E-04
6.45739590E-02  5.05891204E-03  3.02499010E-04
6.47045540E-02  5.01013358E-03  3.03510863E-04
6.48351500E-02  5.44859269E-03  3.02444858E-04
6.49657450E-02  4.78169796E-03  3.03121126E-04
6.50963410E-02  5.32520419E-03  3.03815140E-04
6.52269370E-02  5.28119415E-03  3.00429520E-04
6.53575320E-02  4.82041500E-03  3.03733469E-04
6.54881280E-02  4.84658846E-03  2.98868013E-04
6.56187230E-02  5.13034154E-03  3.02462840E-04
6.57493190E-02  4.93117700E-03  3.03583945E-04
6.58799140E-02  5.15871231E-03  2.99546705E-04
6.60105100E-02  4.80483692E-03  3.02261482E-04
6.61411050E-02  5.17274969E-03  3.01491445E-04
6.62717010E-02  5.12548669E-03  3.00861621E-04
6.64022970E-02  5.21747785E-03  3.03047018E-04
6.65328920E-02  5.11838769E-03  2.99890534E-04
6.66634880E-02  4.71529258E-03  3.00695020E-04
6.67940830E-02  5.45628650E-03  3.01062864E-04
6.69246790E-02  5.04808288E-03  2.98956157E-04
6.70552740E-02  4.93843877E-03  3.01583188E-04
6.71858700E-02  5.03586138E-03  3.00142520E-04
6.73164660E-02  4.79693096E-03  3.00271643E-04
6.74470610E-02  4.90524150E-03  3.00005106E-04
6.75776570E-02  5.24153665E-03  2.98008560E-04
6.77082520E-02  5.27445054E-03  2.99708931E-04
6.78388480E-02  4.85301973E-03  3.01493154E-04
6.79694430E-02  4.88511135E-03  2.96470791E-04
6.81000390E-02  4.74384477E-03  3.00027031E-04
6.82306340E-02  4.63557596E-03  2.97143906E-04
6.83612300E-02  4.58295342E-03  2.97967067E-04
6.84918260E-02  4.93664177E-03  2.98624723E-04
6.86224210E-02  5.04178958E-03  2.98762780E-04
6.87530170E-02  5.10524069E-03  2.97131784E-04
6.88836120E-02  4.91945604E-03  2.99700961E-04
6.90142080E-02  5.34589465E-03  2.96883221E-04
6.91448030E-02  4.96193862E-03  2.98418022E-04
6.92753990E-02  4.93830912E-03  2.98201232E-04
6.94059950E-02  4.34454327E-03  2.98045878E-04
6.95365900E-02  5.19842308E-03  2.98322100E-04
6.96671860E-02  5.37295027E-03  2.95720324E-04
6.97977810E-02  4.41587742E-03  2.97213133E-04
6.99283770E-02  4.75951477E-03  2.96388325E-04
7.00589720E-02  4.61816281E-03  2.96603176E-04
7.01895680E-02  4.92235838E-03  2.96381026E-04
7.03201630E-02  4.66014804E-03  2.95490964E-04
7.04507590E-02  4.84699050E-03  2.96278638E-04
7.05813550E-02  4.79770381E-03  2.97201029E-04
7.07119500E-02  5.01876669E-03  2.95025836E-04
7.08425460E-02  5.04664081E-03  2.96496048E-04
7.09731410E-02  4.75621873E-03  2.95232550E-04
7.11037370E-02  4.63022154E-03  2.94142564E-04
7.12343320E-02  4.88312569E-03  2.95599063E-04
7.13649280E-02  5.13994565E-03  2.95165657E-04
7.14955240E-02  4.41190054E-03  2.94664550E-04
7.16261190E-02  4.47265038E-03  2.94543038E-04
7.17567150E-02  5.13686785E-03  2.93061408E-04
