2.000e-03		3.8866255e+04		2.2297645e+02		2.000e-03		3.9053765e+04		2.2383351e+02		2.000e-03		3.8694863e+04		2.2219380e+02		2.000e-03		3.9871989e+04		2.2758301e+02		
2.600e-02		1.8195035e+04		1.3712627e+02		2.600e-02		1.8356240e+04		1.3768823e+02		2.600e-02		1.8281150e+04		1.3742614e+02		2.600e-02		1.9053637e+04		1.4014936e+02		
4.000e-03		3.6335995e+04		2.1149777e+02		4.000e-03		3.7361443e+04		2.1612968e+02		4.000e-03		3.6141135e+04		2.1062087e+02		4.000e-03		3.7755908e+04		2.1791892e+02		
1.800e-02		2.3257900e+04		1.5589815e+02		1.800e-02		2.4398783e+04		1.6040345e+02		1.800e-02		2.3555892e+04		1.5706642e+02		1.800e-02		2.4351464e+04		1.6021488e+02		
8.000e-03		3.1876663e+04		1.9172586e+02		8.000e-03		3.2955123e+04		1.9644678e+02		8.000e-03		3.1488675e+04		1.9003800e+02		8.000e-03		3.2404860e+04		1.9403274e+02		
1.200e-02		2.8078617e+04		1.7547236e+02		1.200e-02		2.9081769e+04		1.7970369e+02		1.200e-02		2.7769792e+04		1.7417951e+02		1.200e-02		2.9408067e+04		1.8109012e+02		
4.000e-03		3.6676017e+04		2.1303046e+02		4.000e-03		3.7101131e+04		2.1495117e+02		4.000e-03		3.6123459e+04		2.1054138e+02		4.000e-03		3.7255282e+04		2.1564884e+02		
1.800e-02		2.3262579e+04		1.5591645e+02		1.800e-02		2.4323081e+04		1.6010183e+02		1.800e-02		2.2861095e+04		1.5435217e+02		1.800e-02		2.3564897e+04		1.5710182e+02		
