2.000e-03		7.8262745e+04		4.8503263e+02		2.000e-03		7.9756808e+04		4.9143335e+02		2.000e-03		7.7264796e+04		4.8077831e+02		2.000e-03		7.9342840e+04		4.8965616e+02		
2.600e-02		5.4078354e+04		3.8797784e+02		2.600e-02		5.7575681e+04		4.0107898e+02		2.600e-02		5.4712811e+04		3.9032560e+02		2.600e-02		5.8360782e+04		4.0407176e+02		
4.000e-03		7.5220000e+04		4.7211591e+02		4.000e-03		7.7097596e+04		4.8006721e+02		4.000e-03		7.4685002e+04		4.6986201e+02		4.000e-03		7.7060428e+04		4.7990920e+02		
1.800e-02		6.1687095e+04		4.1694746e+02		1.800e-02		6.4613606e+04		4.2852096e+02		1.800e-02		6.1034133e+04		4.1439573e+02		1.800e-02		6.5100949e+04		4.3046920e+02		
8.000e-03		7.0716579e+04		4.5331542e+02		8.000e-03		7.3731515e+04		4.6585835e+02		8.000e-03		7.0826645e+04		4.5377010e+02		8.000e-03		7.2769775e+04		4.6183766e+02		
1.200e-02		6.7133911e+04		4.3865759e+02		1.200e-02		7.0323683e+04		4.5169446e+02		1.200e-02		6.6424950e+04		4.3579099e+02		1.200e-02		6.9886514e+04		4.4989465e+02		
4.000e-03		7.5560871e+04		4.7355472e+02		4.000e-03		7.7485965e+04		4.8171969e+02		4.000e-03		7.5015736e+04		4.7125474e+02		4.000e-03		7.7341525e+04		4.8110480e+02		
1.800e-02		6.1538443e+04		4.1636553e+02		1.800e-02		6.4589931e+04		4.2842647e+02		1.800e-02		6.0959930e+04		4.1410648e+02		1.800e-02		6.5396060e+04		4.3165176e+02		
